dataset_key,title,countryCode,doi,license,type,sub_type,hosting_organization_key,hosting_organization_title,hosting_country,publishing_organization_key,publishing_organization_title,publishing_country,endorsing_node_key,network_keys,project_identifier,occurrence_records_count,name_usages_count
20ec7a58-e20f-451b-9a00-4edc25d588f3,Global Register of Introduced and Invasive Species - Bangladesh,BD,10.15468/yopfzd,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,267
1e049ac8-c0af-4ffe-aa7e-48a443c94635,Global Register of Introduced and Invasive Species - Nigeria,NG,10.15468/gobtho,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,263
0103d6f8-1f34-4f5d-a456-93dbcfe9f615,Global Register of Introduced and Invasive Species - Wallis and Futuna,WF,10.15468/ewseat,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,263
f77acd30-c3d5-429e-8592-d277e3f4cef3,"Global Register of Introduced and Invasive Species - Ndzuwani (Anjouan), Comoros",KM-A,10.15468/j0droq,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,261
d893c53b-a6b3-4e43-829f-fcd0cbb9bad3,Global Register of Introduced and Invasive Species - Kyrgyzstan,KG,10.15468/b8ro4l,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,261
a811c07f-206d-46b8-ad59-93af4e2ce7c0,Global Register of Introduced and Invasive Species GRIIS - Luxembourg,LU,10.15468/tvi3gf,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,257
653f4397-63a3-47ec-bcfd-46d5f6379818,Global Register of Introduced and Invasive Species- Nicaragua,NI,10.15468/j778ot,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,257
11f97e2c-f887-4af8-8e13-861cbab23915,Global Register of Introduced and Invasive Species - Senegal,SN,10.15468/ppoybu,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,254
05539304-10a1-4ce8-a01f-693fbacf6ceb,"Global Register of Introduced and Invasive Species - Mwali (Mohéli), Comoros",KM-M,10.15468/enheay,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,254
24f17577-c3b9-4bc5-be8f-2f902b25cbbb,GRIIS Checklist of Introduced and Invasive Species - Saint Lucia,LC,10.15468/06apwk,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,254
3e4a9e27-157e-41e6-8ffd-2ad5b8b34fed,Global Register of Introduced and Invasive Species - Brunei Darussalam,BN,10.15468/ljnym4,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,254
b6a3a56d-6000-4c77-ac49-3f45d381bffa,Global Register of Introduced and Invasive Species - Bermuda,BM,10.15468/perwco,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,252
11128400-5fe0-4376-adf0-bbb18aad70d1,GRIIS Checklist of Introduced and Invasive Species - Qatar,QA,10.15468/cw5z8x,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,252
88217638-2748-4118-8420-288353c67256,"Protected Areas - Global Register of Introduced and Invasive Species - Socotra Archipelago, Yemen",YE_SA,10.15468/n9mssm,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,246
0d245352-1c26-4f7c-b3ff-3f6ecc4a57c3,Global Register of Introduced and Invasive Species – Guadeloupe,GP,10.15468/lvu2s9,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,246
29d2d5a6-db22-4abd-b784-9ab2f9757c3c,"Global Register of Introduced and Invasive Species - Soqotra, Yemen",YE-SU,10.15468/0i0w8g,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,248
e8f1f791-d6fd-4ae7-aa49-3cc95a2d60a4,"Global Register of Introduced and Invasive Species - New Caledonia, France",NC,10.15468/49pe6z,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,243
bba03061-2924-4716-a3e8-8b8c268cfb89,Global Register of Introduced and Invasive Species - Saint Vincent and the Grenadines,VC,10.15468/midcpr,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,243
f63d54f6-aa33-4bfe-88a3-c685067b8997,"Global Register of Introduced and Invasive Species - Sint Maarten, Netherlands",SX,10.15468/t45otk,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,242
8ce42176-127f-4b50-8339-97eafb2486a9,Global Register of Introduced and Invasive Species – Korea (Democratic People's Republic of),KP,10.15468/gthufu,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,236
b2faf452-9639-4fe6-a955-cf0abd5edf0e,"Protected Areas - Global Register of Introduced and Invasive Species - Augrabies Falls National Park, South Africa",ZA_AFNP,10.15468/siuifh,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,238
161906ba-e26a-464e-8dba-9cde1863dcde,"Protected Areas - Global Register of Introduced and Invasive Species - Agulhas National Park, South Africa",ZA_ANP,10.15468/jv7kvk,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,239
e91a6451-c247-4bf6-a6de-d53ce0b30852,Global Register of Introduced and Invasive Species - Pitcairn Islands- Great Britain,PN,10.15468/4qkzqx,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,237
513952e5-a510-4a71-85b2-bc5581c93b47,"Global Register of Introduced and Invasive Species - Saba, Bonaire, Sint Eustatius and Saba",BQ-SA,10.15468/mvefmn,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,238
4eaf645b-5116-4eeb-bc48-29d5ffa5461e,Global Register of Introduced and Invasive Species - Grenada,GD,10.15468/xhze5z,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,233
1a98ef74-885b-403b-8337-e530493c8cc2,Global Register of Introduced and Invasive Species - Botswana,BW,10.15468/on2dud,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,231
ac1cd9af-3b82-42f7-9e65-ba3afa74404c,"Global Register of Introduced and Invasive Species - Sint Eustatius, Bonaire, Sint Eustatius and Saba",BQ-SE,10.15468/s5cm43,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,231
66008b16-9e79-4781-9a30-53f27a02cae2,"Protected Areas - Global Register of Introduced and Invasive Species - Archipielago Juan Fernández, Chile",CL_AJF,10.15468/ibdujs,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,229
337e0ed1-e829-476c-9dfa-9a54ea9af1fd,Global Register of Introduced and Invasive Species - Uruguay,UY,10.15468/7jknmk,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,227
0c26bdd0-7641-42e5-a7de-d62217b28953,Global Register of Introduced and Invasive Species - Ghana,GH,10.15468/zuuhhr,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,226
bbab5788-88ba-4eb7-b7f9-3e103303d5bb,"Global Register of Introduced and Invasive Species - Juan Fernandez Islands, Chile",CL_JNF,10.15468/o9c2lu,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,229
eb69f51d-f69e-4a11-abad-fb4642698bec,Global Register of Introduced and Invasive Species – Martinique,MQ,10.15468/ljkr3d,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,222
52ac9be8-150d-42a9-a480-65d023c51b76,GRIIS Checklist of Introduced and Invasive Species - Ethiopia,ET,10.15468/c5x6ar,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,225
40b6dcac-cd25-4d2b-bf00-36bc9314ab9a,Global Register of Introduced and Invasive Species - Aruba,AW,10.15468/zl9eoz,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,225
dce81df5-39dc-4464-8c5b-ff85d287f810,"Global Register of Introduced and Invasive Species - Bonaire, Bonaire, Sint Eustatius and Saba",BQ-BO,10.15468/4mols6,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,221
e8efe992-3fdf-4172-9b23-a51cbbc99d4a,"Protected Areas - Global Register of Introduced and Invasive Species - Jeju Island, Republic of Korea",KR-49,10.15468/jojidz,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,218
170628a2-26c6-49e4-8f73-13c282163298,Global Register of Introduced and Invasive Species - Lesotho,LS,10.15468/v61izz,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,218
ae521be6-8809-4e17-8614-212f076b7924,"Global Register of Introduced and Invasive Species -  Rapa Nui (Isla de Pascua, Easter Island)",CL_RN,10.15468/yugtqa,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,218
0cd20dd5-b409-4dac-a3cd-ace37b724b2b,"Protected Areas - Global Register of Introduced and Invasive Species - Rapa Nui  (Isla de Pascua, Easter Island)",CL_RNNP,10.15468/8b2ovv,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,215
104438d0-40fb-44e5-bb7c-062cd3995d27,Global Register of Introduced and Invasive Species- Paraguay,PY,10.15468/izntid,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,215
aa713c13-f522-4381-9729-7ae29bb4620f,Global Register of Introduced and Invasive Species - Côte d'Ivoire,CI,10.15468/eidmn7,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,212
4c575729-705c-47b8-adad-f1f2410395aa,Global Register of Introduced and Invasive Species - Cabo Verde,CV,10.15468/xbodnz,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,212
7016eb31-d386-4eb3-80bc-0c40b8a89029,"Global Register of Introduced and Invasive Species - Svalbard, Norway",SJ,10.15468/eicmke,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,209
97ee2123-27de-4a95-9e6f-ea1f57c7c115,Global Register of Introduced and Invasive Species - Faroe Islands,FO,10.15468/zdkyjf,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,207
b1e99274-0e6f-4c9e-b558-ae69656cafd0,"Protected Areas - Global Register of Introduced and Invasive Species - Mountain Zebra National Park, South Africa",ZA_MZNP,10.15468/wurtfl,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,202
0367838c-18e9-459b-a45e-54e08982c2ca,Global Register of Introduced and Invasive Species - Sierra Leone,SL,10.15468/xv2izp,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,203
72b33757-b2f9-477d-8a52-6a91a4656215,"Global Register of Introduced and Invasive Species - Arno Atoll, Marshall Islands",MH-ARN,10.15468/nh6vf5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,194
b4f2aa67-c64a-4ba4-a665-ce8c4bff5beb,Global Register of Introduced and Invasive Species - Montenegro,ME,10.15468/6zl86f,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,198
47937586-eb88-4ec2-bba9-6300399bd134,"Global Register of Introduced and Invasive Species - Aur Atoll, Marshall Islands",MH-AUR,10.15468/vq8j3d,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,22
41b7815a-3a6d-486a-bb9a-b31ee9af8aab,"Protected Areas - Global Register of Introduced and Invasive Species - Curieuse Special Reserve, Seychelles",SC_CRSR,10.15468/neskez,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,194
dd216b75-0282-4ee3-b99a-cfd00b1c8b3f,"Global Register of Introduced and Invasive Species - French Southern and Antarctic Territories (TAAF), Scattered Islands - Îles Éparses, France",TF_IE,10.15468/rsli7a,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,193
be3f6376-9b93-41e3-8077-eda6c94b720f,Global Register of Introduced and Invasive Species - Turkmenistan,TM,10.15468/8otdlj,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,188
491237d0-ea65-44e9-b8e5-9cdccf8dfc23,Global Register of Introduced and Invasive Species - Gabon,GA,10.15468/loirjv,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,191
ddcdefb6-4fbf-40f5-b92c-d6aae132f720,Global Register of Introduced and Invasive Species - Sudan,SD,10.15468/p5zade,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,186
75f7af83-958b-47f6-b7f9-9b6dde7b43de,Global Register of Introduced and Invasive Species - Cayman Islands,KY,10.15468/vword8,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,186
8f30b811-2e76-4ca4-8988-fb2ca574d32d,"Protected Areas - Global Register of Introduced and Invasive Species - Bontebok National Park, South Africa",ZA_BNP,10.15468/qyjvh2,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,178
466a1a11-abc8-46d0-8edf-e8f2f9743a67,Global Register of Introduced and Invasive Species - Kazakhstan,KZ,10.15468/x8pefq,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,178
bd5ac264-bc88-4ee8-8fbb-e16247e1119c,Global Register of Introduced and Invasive Species - Togo,TG,10.15468/0rn7mo,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,179
87939381-bbbb-4976-8d70-f686cbce4d58,GRIIS Checklist of Introduced and Invasive Species - Equatorial Guinea,GQ,10.15468/puy8bx,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,175
8b98c74f-d74a-412b-b238-a62805c7cd5c,"Protected Areas - Global Register of Introduced and Invasive Species - Prince Edward Islands, South Africa",ZA_PEI,10.15468/rfumae,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,169
142d00e3-09c2-4556-8100-c869ec55c490,Global Register of Introduced and Invasive Species - Guinea,GN,10.15468/vz9ai0,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,167
ca55b876-88ef-44a1-b752-c38977af7d2f,GRIIS Checklist of Introduced and Invasive Species - Mongolia,MN,10.15468/cskgr1,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,162
